Generation,Heuristic (FCFS),Heuristic (EDD),Heuristic (SPT),Heuristic (LPT),Standard GA,GA-Tabu,FLC-GA,SSO,HFGA-TS
188,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
189,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
190,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
191,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
192,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
193,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
194,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
195,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
196,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
197,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
198,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
199,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
200,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
201,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
202,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
203,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
204,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
205,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
206,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
207,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
208,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
209,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
210,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
211,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
212,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
213,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
214,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
215,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
216,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
217,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
218,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
219,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
220,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
221,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
222,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
223,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,19197.23598578588,19197.23598578588,20247.71548880362,19783.059086387188,18270.20314277609
224,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
225,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
226,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
227,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
228,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
229,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
230,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
231,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
232,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
233,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
234,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
235,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
236,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
237,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
238,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
239,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
240,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
241,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
242,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
243,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
244,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19783.059086387188,18270.20314277609
245,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
246,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
247,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
248,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
249,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
250,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
251,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
252,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
253,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
254,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
255,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
256,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
257,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
258,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
259,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
260,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
261,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
262,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
263,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
264,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
265,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
266,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
267,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
268,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20247.71548880362,19544.213734439,18270.20314277609
269,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
270,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
271,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
272,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
273,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
274,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
275,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
276,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
277,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
278,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
279,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
280,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,18270.20314277609
281,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
282,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
283,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
284,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
285,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
286,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
287,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
288,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
289,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
290,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
291,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
292,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
293,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
294,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
295,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
296,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
297,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
298,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
299,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
300,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
301,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
302,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
303,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
304,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
305,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
306,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
307,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
308,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
309,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
310,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
311,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
312,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
313,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
314,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
315,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
316,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
317,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
318,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
319,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
320,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
321,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
322,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
323,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,18630.576423797036,20205.10612715703,19544.213734439,17865.14647580262
324,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,20205.10612715703,19544.213734439,17865.14647580262
325,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,20205.10612715703,19544.213734439,17865.14647580262
326,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,20205.10612715703,19544.213734439,17865.14647580262
327,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,20205.10612715703,19544.213734439,17865.14647580262
328,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,19526.864232101136,17865.14647580262
329,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,19526.864232101136,17865.14647580262
330,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,19149.16541354397,17865.14647580262
331,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,19149.16541354397,17865.14647580262
332,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
333,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
334,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
335,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
336,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
337,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
338,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
339,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
340,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
341,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
342,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
343,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
344,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
345,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
346,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
347,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
348,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
349,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
350,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
351,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
352,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
353,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
354,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
355,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
356,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
357,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
358,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
359,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
360,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
361,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
362,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
363,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
364,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
365,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
366,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
367,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
368,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
369,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
370,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
371,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
372,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
373,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
374,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
375,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
376,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,18630.576423797036,17792.193982320678,19524.91635693808,18755.335214010738,17865.14647580262
