Generation,Heuristic (FCFS),Heuristic (EDD),Heuristic (SPT),Heuristic (LPT),Standard GA,GA-Tabu,FLC-GA,SSO,HFGA-TS
59,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
60,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
61,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
62,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
63,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
64,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
65,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
66,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
67,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
68,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20306.525507084236,20306.525507084236,21256.685641079468,19794.80487621413,21256.685641079468
69,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20297.398177589468,20297.398177589468,21256.685641079468,19794.80487621413,21256.685641079468
70,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20297.398177589468,20297.398177589468,21256.685641079468,19794.80487621413,21256.685641079468
71,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20297.398177589468,20297.398177589468,21256.685641079468,19794.80487621413,21256.685641079468
72,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20297.398177589468,20297.398177589468,21256.685641079468,19794.80487621413,21256.685641079468
73,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,20297.398177589468,20297.398177589468,21256.685641079468,19794.80487621413,21256.685641079468
74,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
75,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
76,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
77,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
78,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
79,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
80,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,19461.847576980414,19461.847576980414,21256.685641079468,19794.80487621413,21256.685641079468
81,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
82,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
83,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
84,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
85,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
86,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
87,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
88,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
89,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
90,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
91,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
92,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
93,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
94,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
95,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
96,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
97,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
98,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
99,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
100,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19794.80487621413,21256.685641079468
101,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19600.985280320263,21256.685641079468
102,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19600.985280320263,21256.685641079468
103,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19600.985280320263,21256.685641079468
104,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19600.985280320263,21256.685641079468
105,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19600.985280320263,21256.685641079468
106,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19413.488383361575,21256.685641079468
107,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19413.488383361575,21256.685641079468
108,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,19413.488383361575,21256.685641079468
109,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,18797.53036117296,21256.685641079468
110,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21256.685641079468,18797.53036117296,21256.685641079468
111,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
112,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
113,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
114,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
115,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
116,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
117,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
118,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
119,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,21232.205516034974,18797.53036117296,21232.205516034974
120,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
121,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
122,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
123,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
124,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
125,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
126,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
127,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
128,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
129,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
130,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
131,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
132,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
133,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
134,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
135,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18797.53036117296,20662.543508862087
136,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
137,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
138,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
139,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
140,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
141,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
142,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
143,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
144,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
145,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
146,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
147,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
148,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
149,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20662.543508862087,18233.683735971765,20662.543508862087
150,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
151,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
152,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
153,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
154,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
155,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
156,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
157,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
158,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
159,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
160,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
161,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
162,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
163,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
164,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
165,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
166,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
167,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
168,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
169,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
170,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
171,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
172,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
173,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
174,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
175,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
176,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
177,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
178,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
179,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
180,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,18558.953010422345,20123.602858726626,18233.683735971765,20123.602858726626
181,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20123.602858726626,18233.683735971765,20123.602858726626
182,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20040.293387039124,18233.683735971765,20040.293387039124
183,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20040.293387039124,18233.683735971765,20040.293387039124
184,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20040.293387039124,18233.683735971765,20040.293387039124
185,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20040.293387039124,18233.683735971765,20040.293387039124
186,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20040.293387039124,18233.683735971765,20040.293387039124
187,19290.722814615314,18983.56746695057,16998.093566593197,17515.542383769265,18558.953010422345,17164.375265716673,20040.293387039124,18233.683735971765,20040.293387039124
