Generation,Heuristic (FCFS),Heuristic (EDD),Heuristic (SPT),Heuristic (LPT),Standard GA,GA-Tabu,FLC-GA,SSO,HFGA-TS
24,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,22199.18945757138,22199.18945757138,22958.012074521546,21715.253743493675,22958.012074521546
25,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,22199.18945757138,22199.18945757138,22958.012074521546,21715.253743493675,22958.012074521546
26,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,22199.18945757138,22199.18945757138,22149.776890364097,21715.253743493675,22149.776890364097
27,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,22199.18945757138,22199.18945757138,22149.776890364097,21715.253743493675,22149.776890364097
28,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,22149.776890364097,21715.253743493675,22149.776890364097
29,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,22149.776890364097,21715.253743493675,22149.776890364097
30,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21878.751012346325,21715.253743493675,21878.751012346325
31,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21878.751012346325,21715.253743493675,21878.751012346325
32,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21715.253743493675,21737.36215787741
33,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21715.253743493675,21737.36215787741
34,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21715.253743493675,21737.36215787741
35,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21715.253743493675,21737.36215787741
36,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21666.30423179578,21737.36215787741
37,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
38,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
39,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
40,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
41,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
42,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
43,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
44,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
45,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
46,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
47,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
48,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
49,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
50,14655.531109312737,15171.944999293166,17574.402951630804,17948.07486657659,21429.04865532546,21429.04865532546,21737.36215787741,21170.725147240788,21737.36215787741
